ExperimentTitle,SampleName,SampleDescription,SequencingDate,FileName,FileLocation
Seasonal Root and Needle Transcriptomics 2012,P7151_388,Roots.Control.Late_June.14A,2017-06-13,P7151_388_S99_L006_R2_001.fastq.gz,/mnt/picea/storage/data/spruce/vhurry/spruce-flakaliden-root-2012/P7151/P7151_388/02-FASTQ/170613_D00483_0221_BCB18HANXX
Seasonal Root and Needle Transcriptomics 2012,P7151_389,Roots.Control.Late_June.14A,2017-06-13,P7151_389_S100_L006_R1_001.fastq.gz,/mnt/picea/storage/data/spruce/vhurry/spruce-flakaliden-root-2012/P7151/P7151_389/02-FASTQ/170613_D00483_0221_BCB18HANXX
Seasonal Root and Needle Transcriptomics 2012,P7151_389,Roots.Control.Late_June.14A,2017-06-13,P7151_389_S100_L006_R2_001.fastq.gz,/mnt/picea/storage/data/spruce/vhurry/spruce-flakaliden-root-2012/P7151/P7151_389/02-FASTQ/170613_D00483_0221_BCB18HANXX
Seasonal Root and Needle Transcriptomics 2012,P7151_390,Roots.Control.August.14A,2017-06-13,P7151_390_S101_L006_R1_001.fastq.gz,/mnt/picea/storage/data/spruce/vhurry/spruce-flakaliden-root-2012/P7151/P7151_390/02-FASTQ/170613_D00483_0221_BCB18HANXX
Seasonal Root and Needle Transcriptomics 2012,P7151_390,Roots.Control.August.14A,2017-06-13,P7151_390_S101_L006_R2_001.fastq.gz,/mnt/picea/storage/data/spruce/vhurry/spruce-flakaliden-root-2012/P7151/P7151_390/02-FASTQ/170613_D00483_0221_BCB18HANXX
Seasonal Root and Needle Transcriptomics 2012,P7151_391,Roots.Control.August.14A,2017-06-13,P7151_391_S102_L006_R1_001.fastq.gz,/mnt/picea/storage/data/spruce/vhurry/spruce-flakaliden-root-2012/P7151/P7151_391/02-FASTQ/170613_D00483_0221_BCB18HANXX
Seasonal Root and Needle Transcriptomics 2012,P7151_391,Roots.Control.August.14A,2017-06-13,P7151_391_S102_L006_R2_001.fastq.gz,/mnt/picea/storage/data/spruce/vhurry/spruce-flakaliden-root-2012/P7151/P7151_391/02-FASTQ/170613_D00483_0221_BCB18HANXX
Seasonal Root and Needle Transcriptomics 2012,P7151_392,Roots.Control.August.14A,2017-06-13,P7151_392_S103_L006_R1_001.fastq.gz,/mnt/picea/storage/data/spruce/vhurry/spruce-flakaliden-root-2012/P7151/P7151_392/02-FASTQ/170613_D00483_0221_BCB18HANXX
Seasonal Root and Needle Transcriptomics 2012,P7151_392,Roots.Control.August.14A,2017-06-13,P7151_392_S103_L006_R2_001.fastq.gz,/mnt/picea/storage/data/spruce/vhurry/spruce-flakaliden-root-2012/P7151/P7151_392/02-FASTQ/170613_D00483_0221_BCB18HANXX
Seasonal Root and Needle Transcriptomics 2012,P7151_393,Roots.Control.October.14A,2017-06-13,P7151_393_S104_L006_R1_001.fastq.gz,/mnt/picea/storage/data/spruce/vhurry/spruce-flakaliden-root-2012/P7151/P7151_393/02-FASTQ/170613_D00483_0221_BCB18HANXX
Seasonal Root and Needle Transcriptomics 2012,P7151_393,Roots.Control.October.14A,2017-06-13,P7151_393_S104_L006_R2_001.fastq.gz,/mnt/picea/storage/data/spruce/vhurry/spruce-flakaliden-root-2012/P7151/P7151_393/02-FASTQ/170613_D00483_0221_BCB18HANXX
Seasonal Root and Needle Transcriptomics 2012,P7151_394,Roots.Control.October.14A,2017-06-13,P7151_394_S105_L006_R1_001.fastq.gz,/mnt/picea/storage/data/spruce/vhurry/spruce-flakaliden-root-2012/P7151/P7151_394/02-FASTQ/170613_D00483_0221_BCB18HANXX
Seasonal Root and Needle Transcriptomics 2012,P7151_394,Roots.Control.October.14A,2017-06-13,P7151_394_S105_L006_R2_001.fastq.gz,/mnt/picea/storage/data/spruce/vhurry/spruce-flakaliden-root-2012/P7151/P7151_394/02-FASTQ/170613_D00483_0221_BCB18HANXX
Seasonal Root and Needle Transcriptomics 2012,P7151_395,Roots.Control.October.14A,2017-06-13,P7151_395_S106_L006_R1_001.fastq.gz,/mnt/picea/storage/data/spruce/vhurry/spruce-flakaliden-root-2012/P7151/P7151_395/02-FASTQ/170613_D00483_0221_BCB18HANXX
Seasonal Root and Needle Transcriptomics 2012,P7151_395,Roots.Control.October.14A,2017-06-13,P7151_395_S106_L006_R2_001.fastq.gz,/mnt/picea/storage/data/spruce/vhurry/spruce-flakaliden-root-2012/P7151/P7151_395/02-FASTQ/170613_D00483_0221_BCB18HANXX
Seasonal Root and Needle Transcriptomics 2012,P7151_396,Roots.5_year.Early_June.16B,2017-06-13,P7151_396_S107_L006_R1_001.fastq.gz,/mnt/picea/storage/data/spruce/vhurry/spruce-flakaliden-root-2012/P7151/P7151_396/02-FASTQ/170613_D00483_0221_BCB18HANXX
Seasonal Root and Needle Transcriptomics 2012,P7151_396,Roots.5_year.Early_June.16B,2017-06-13,P7151_396_S107_L006_R2_001.fastq.gz,/mnt/picea/storage/data/spruce/vhurry/spruce-flakaliden-root-2012/P7151/P7151_396/02-FASTQ/170613_D00483_0221_BCB18HANXX
Seasonal Root and Needle Transcriptomics 2012,P7151_401,Roots.5_year.Early_June.16B,2017-06-13,P7151_401_S13_L001_R1_001.fastq.gz,/mnt/picea/storage/data/spruce/vhurry/spruce-flakaliden-root-2012/P7151/P7151_401/02-FASTQ/170613_D00483_0221_BCB18HANXX
Seasonal Root and Needle Transcriptomics 2012,P7151_401,Roots.5_year.Early_June.16B,2017-06-13,P7151_401_S13_L001_R2_001.fastq.gz,/mnt/picea/storage/data/spruce/vhurry/spruce-flakaliden-root-2012/P7151/P7151_401/02-FASTQ/170613_D00483_0221_BCB18HANXX
Seasonal Root and Needle Transcriptomics 2012,P7151_402,Roots.5_year.Early_June.16B,2017-06-13,P7151_402_S14_L001_R1_001.fastq.gz,/mnt/picea/storage/data/spruce/vhurry/spruce-flakaliden-root-2012/P7151/P7151_402/02-FASTQ/170613_D00483_0221_BCB18HANXX
Seasonal Root and Needle Transcriptomics 2012,P7151_402,Roots.5_year.Early_June.16B,2017-06-13,P7151_402_S14_L001_R2_001.fastq.gz,/mnt/picea/storage/data/spruce/vhurry/spruce-flakaliden-root-2012/P7151/P7151_402/02-FASTQ/170613_D00483_0221_BCB18HANXX
Seasonal Root and Needle Transcriptomics 2012,P7151_403,Roots.5_year.Late_June.16B,2017-06-13,P7151_403_S15_L001_R1_001.fastq.gz,/mnt/picea/storage/data/spruce/vhurry/spruce-flakaliden-root-2012/P7151/P7151_403/02-FASTQ/170613_D00483_0221_BCB18HANXX
Seasonal Root and Needle Transcriptomics 2012,P7151_403,Roots.5_year.Late_June.16B,2017-06-13,P7151_403_S15_L001_R2_001.fastq.gz,/mnt/picea/storage/data/spruce/vhurry/spruce-flakaliden-root-2012/P7151/P7151_403/02-FASTQ/170613_D00483_0221_BCB18HANXX
Seasonal Root and Needle Transcriptomics 2012,P7151_404,Roots.5_year.Late_June.16B,2017-06-13,P7151_404_S32_L002_R1_001.fastq.gz,/mnt/picea/storage/data/spruce/vhurry/spruce-flakaliden-root-2012/P7151/P7151_404/02-FASTQ/170613_D00483_0221_BCB18HANXX
Seasonal Root and Needle Transcriptomics 2012,P7151_404,Roots.5_year.Late_June.16B,2017-06-13,P7151_404_S32_L002_R2_001.fastq.gz,/mnt/picea/storage/data/spruce/vhurry/spruce-flakaliden-root-2012/P7151/P7151_404/02-FASTQ/170613_D00483_0221_BCB18HANXX
Seasonal Root and Needle Transcriptomics 2012,P7151_405,Roots.5_year.Late_June.16B,2017-06-13,P7151_405_S33_L002_R1_001.fastq.gz,/mnt/picea/storage/data/spruce/vhurry/spruce-flakaliden-root-2012/P7151/P7151_405/02-FASTQ/170613_D00483_0221_BCB18HANXX
Seasonal Root and Needle Transcriptomics 2012,P7151_405,Roots.5_year.Late_June.16B,2017-06-13,P7151_405_S33_L002_R2_001.fastq.gz,/mnt/picea/storage/data/spruce/vhurry/spruce-flakaliden-root-2012/P7151/P7151_405/02-FASTQ/170613_D00483_0221_BCB18HANXX
Seasonal Root and Needle Transcriptomics 2012,P7151_406,Roots.5_year.August.16B,2017-06-13,P7151_406_S34_L002_R1_001.fastq.gz,/mnt/picea/storage/data/spruce/vhurry/spruce-flakaliden-root-2012/P7151/P7151_406/02-FASTQ/170613_D00483_0221_BCB18HANXX
Seasonal Root and Needle Transcriptomics 2012,P7151_406,Roots.5_year.August.16B,2017-06-13,P7151_406_S34_L002_R2_001.fastq.gz,/mnt/picea/storage/data/spruce/vhurry/spruce-flakaliden-root-2012/P7151/P7151_406/02-FASTQ/170613_D00483_0221_BCB18HANXX
Seasonal Root and Needle Transcriptomics 2012,P7151_407,Roots.5_year.August.16B,2017-06-13,P7151_407_S35_L002_R1_001.fastq.gz,/mnt/picea/storage/data/spruce/vhurry/spruce-flakaliden-root-2012/P7151/P7151_407/02-FASTQ/170613_D00483_0221_BCB18HANXX
Seasonal Root and Needle Transcriptomics 2012,P7151_407,Roots.5_year.August.16B,2017-06-13,P7151_407_S35_L002_R2_001.fastq.gz,/mnt/picea/storage/data/spruce/vhurry/spruce-flakaliden-root-2012/P7151/P7151_407/02-FASTQ/170613_D00483_0221_BCB18HANXX
Seasonal Root and Needle Transcriptomics 2012,P7151_408,Roots.5_year.August.16B,2017-06-13,P7151_408_S36_L002_R1_001.fastq.gz,/mnt/picea/storage/data/spruce/vhurry/spruce-flakaliden-root-2012/P7151/P7151_408/02-FASTQ/170613_D00483_0221_BCB18HANXX
Seasonal Root and Needle Transcriptomics 2012,P7151_408,Roots.5_year.August.16B,2017-06-13,P7151_408_S36_L002_R2_001.fastq.gz,/mnt/picea/storage/data/spruce/vhurry/spruce-flakaliden-root-2012/P7151/P7151_408/02-FASTQ/170613_D00483_0221_BCB18HANXX
Seasonal Root and Needle Transcriptomics 2012,P7151_409,Roots.5_year.October.16B,2017-06-13,P7151_409_S16_L001_R1_001.fastq.gz,/mnt/picea/storage/data/spruce/vhurry/spruce-flakaliden-root-2012/P7151/P7151_409/02-FASTQ/170613_D00483_0221_BCB18HANXX
Seasonal Root and Needle Transcriptomics 2012,P7151_409,Roots.5_year.October.16B,2017-06-13,P7151_409_S16_L001_R2_001.fastq.gz,/mnt/picea/storage/data/spruce/vhurry/spruce-flakaliden-root-2012/P7151/P7151_409/02-FASTQ/170613_D00483_0221_BCB18HANXX
Seasonal Root and Needle Transcriptomics 2012,P7151_410,Roots.5_year.October.16B,2017-06-13,P7151_410_S17_L001_R1_001.fastq.gz,/mnt/picea/storage/data/spruce/vhurry/spruce-flakaliden-root-2012/P7151/P7151_410/02-FASTQ/170613_D00483_0221_BCB18HANXX
Seasonal Root and Needle Transcriptomics 2012,P7151_410,Roots.5_year.October.16B,2017-06-13,P7151_410_S17_L001_R2_001.fastq.gz,/mnt/picea/storage/data/spruce/vhurry/spruce-flakaliden-root-2012/P7151/P7151_410/02-FASTQ/170613_D00483_0221_BCB18HANXX
Seasonal Root and Needle Transcriptomics 2012,P7151_411,Roots.5_year.October.16B,2017-06-13,P7151_411_S18_L001_R1_001.fastq.gz,/mnt/picea/storage/data/spruce/vhurry/spruce-flakaliden-root-2012/P7151/P7151_411/02-FASTQ/170613_D00483_0221_BCB18HANXX
Seasonal Root and Needle Transcriptomics 2012,P7151_411,Roots.5_year.October.16B,2017-06-13,P7151_411_S18_L001_R2_001.fastq.gz,/mnt/picea/storage/data/spruce/vhurry/spruce-flakaliden-root-2012/P7151/P7151_411/02-FASTQ/170613_D00483_0221_BCB18HANXX
